,Forca_maxima_acc_x,Forca_maxima_acc_y,Forca_maxima_grav_x,Forca_maxima_grav_y,Desplacament_maxim_x,Desplacament_maxim_y,Prova,Puntuacio,Edat,Etiqueta
171,0.03876112522363834,0.17137393696816808,0.0002266256917404369,0.03716026808383158,1.3955925067799602,0.6003976664599938,RGC,100.0,71,MC51M
172,0.02876327377442945,0.016129455235941774,7.207862232117002e-05,1.6088530137632617e-05,1.4592879132308965,0.9045038128672522,ROA,100.0,71,RT51F
173,0.017391095667231005,0.016723066274743605,2.1782490936695514e-05,1.2027613180577018e-05,0.7935185104069784,0.6700768283528118,ROC,100.0,71,RT51F
174,0.020590882388861816,0.029159811937953205,3.471881553782086e-05,6.12236709913519e-05,0.8026147828766914,0.698448870166551,RGA,100.0,71,RT51F
175,0.05553690109122749,0.07123378176301923,0.00017070570805746352,0.0001498992594044339,1.5243094520928178,0.7083740896503445,RGC,100.0,71,RT51F
176,0.006744390943887613,0.13593488758066555,0.030463060506492265,0.021090363461846055,1.1900822301537315,1.437357393849479,ROA,100.0,71,DT52M
177,0.0068451097954321145,0.1412085829633462,0.028592251160511496,0.032317653134772625,0.6325035603130155,0.7103481840570589,ROC,100.0,71,DT52M
178,0.006404817155609525,0.1354586407521959,0.02890538774404009,0.04151755744973454,1.0034762776766903,0.9929927214997272,RGA,100.0,71,DT52M
179,0.011094414401922513,0.10967801915751493,0.029532314306163494,0.045806709829486,0.5955761969227562,0.8396740719001313,RGC,100.0,71,DT52M
180,0.001343524571877204,0.1820825522837518,2.2419983085331108e-08,0.030304817129320823,0.7468998206233812,1.3379416524288612,ROA,100.0,71,GI52F
181,0.0014232421259980886,0.19235374053674964,2.2410607324746534e-08,0.030212209946098256,0.8134801704523901,0.7467629226340535,ROC,100.0,71,GI52F
182,0.008812488148821289,0.15082370649050736,0.028680472698915122,0.05067456267153607,1.0222685968537395,1.1121619039889485,RGA,100.0,71,GI52F
183,0.022311596136705428,0.19552989477188457,0.0756119813127305,0.0005822077760225947,0.24281189772172418,0.1844685179134062,RGC,0.0,71,GI52F
184,0.012746301523627976,0.0796210407038628,3.5522578292594004e-05,0.00012733067893118052,0.7826910527823323,0.8458565846491133,ROA,100.0,71,BR52F
185,0.013430092714221502,0.17436287139196135,2.9307137505062142e-05,0.020767371086504016,1.4526422735469093,0.9906983643076428,ROC,100.0,71,BR52F
186,0.01552646845458808,0.082398131399356,3.2867658144520445e-05,0.0006599634367466245,0.5808914040852974,0.9715721709209161,RGA,100.0,71,BR52F
187,0.022980452434714138,0.17011673968314192,5.578853439162576e-05,0.05573043183476358,0.9966795918407232,0.9692413004853764,RGC,100.0,71,BR52F
188,0.060039229460660114,0.13890645593664142,0.00011535335242497669,0.020506539829835534,0.6497119758709298,0.41470818223303885,ROA,100.0,71,MR52M
189,0.10686276219341653,0.09099279013069028,0.056664589716553984,0.00014963302385095217,1.0530486672212516,0.7143934369484457,ROC,100.0,71,MR52M
190,0.13699555790118717,0.10456009226898183,0.039144610467500576,0.0009533500970434275,0.8750650652784946,0.3667437128079616,RGA,100.0,71,MR52M
191,0.11251436648070273,0.19719423834820532,0.02027364417935447,0.04849978639288155,1.4062982534542767,0.4620642883513261,RGC,100.0,71,MR52M
